asn,prefix,as_path
204890,1.2.0.0/16,"(286, 10886, 27)"
35661,1.2.0.0/16,"(174, 10886, 27)"
206119,1.2.0.0/16,"(3257, 10886, 27)"
206600,1.2.0.0/16,"(286, 10886, 27)"
38428,1.2.0.0/16,"(3786, 2152, 25)"
63399,1.2.0.0/16,"(286, 10886, 27)"
1140,1.2.0.0/16,"(6461, 10886, 27)"
20207,1.2.0.0/16,"(174, 10886, 27)"
206984,1.2.0.0/16,"(286, 10886, 27)"
62096,1.2.0.0/16,"(15895, 174, 10886, 27)"
20053,1.2.0.0/16,"(174, 10886, 27)"
398440,1.2.0.0/16,"(3356, 2152, 25)"
269626,1.2.0.0/16,"(16735, 3356, 2152, 25)"
36909,1.2.0.0/16,"(37035, 37054, 6762, 3257, 10886, 27)"
207367,1.2.0.0/16,"(286, 10886, 27)"
20766,1.2.0.0/16,"(1299, 10886, 27)"
62809,1.2.0.0/16,"(6461, 10886, 27)"
13,1.2.0.0/16,"(668, 6939, 2152, 25)"
207543,1.2.0.0/16,"(286, 10886, 27)"
39371,1.2.0.0/16,"(8455, 1299, 10886, 27)"
207747,1.2.0.0/16,"(286, 10886, 27)"
39575,1.2.0.0/16,"(8359, 1299, 10886, 27)"
254,1.2.0.0/16,"(2686, 3257, 10886, 27)"
54003,1.2.0.0/16,"(701, 3257, 10886, 27)"
52860,1.2.0.0/16,"(61568, 174, 10886, 27)"
11960,1.2.0.0/16,"(5511, 3257, 10886, 27)"
208625,1.2.0.0/16,"(286, 10886, 27)"
210911,1.2.0.0/16,"(51465, 174, 10886, 27)"
40453,1.2.0.0/16,"(6461, 10886, 27)"
42669,1.2.0.0/16,"(12779, 174, 10886, 27)"
40383,1.2.0.0/16,"(812, 174, 10886, 27)"
63422,1.2.0.0/16,"(209, 3257, 10886, 27)"
21379,1.2.0.0/16,"(35320, 174, 10886, 27)"
1632,1.2.0.0/16,"(7018, 3257, 10886, 27)"
30294,1.2.0.0/16,"(21559, 174, 10886, 27)"
200752,1.2.0.0/16,"(41327, 1299, 10886, 27)"
13975,1.2.0.0/16,"(701, 3257, 10886, 27)"
209875,1.2.0.0/16,"(286, 10886, 27)"
210657,1.2.0.0/16,"(286, 10886, 27)"
24252,1.2.0.0/16,"(2516, 2152, 25)"
211029,1.2.0.0/16,"(286, 10886, 27)"
211597,1.2.0.0/16,"(286, 10886, 27)"
26683,1.2.0.0/16,"(701, 3257, 10886, 27)"
25869,1.2.0.0/16,"(6461, 10886, 27)"
151998,1.2.0.0/16,"(4800, 174, 10886, 27)"
212646,1.2.0.0/16,"(286, 10886, 27)"
25906,1.2.0.0/16,"(3356, 2152, 25)"
213753,1.2.0.0/16,"(3257, 10886, 27)"
45581,1.2.0.0/16,"(7568, 6762, 3257, 10886, 27)"
18554,1.2.0.0/16,"(3356, 2152, 25)"
396941,1.2.0.0/16,"(3356, 2152, 25)"
60060,1.2.0.0/16,"(702, 3257, 10886, 27)"
274655,1.2.0.0/16,"(15830, 6762, 3257, 10886, 27)"
18968,1.2.0.0/16,"(6461, 10886, 27)"
11477,1.2.0.0/16,"(10796, 3356, 2152, 25)"
14785,1.2.0.0/16,"(3356, 2152, 25)"
8134,1.2.0.0/16,"(12129, 174, 10886, 27)"
263821,1.2.0.0/16,"(286, 10886, 27)"
267250,1.2.0.0/16,"(268355, 3356, 2152, 25)"
52463,1.2.0.0/16,"(394684, 174, 10886, 27)"
393379,1.2.0.0/16,"(3356, 2152, 25)"
137692,1.2.0.0/16,"(4134, 3257, 10886, 27)"
19885,1.2.0.0/16,"(3356, 2152, 25)"
147157,1.2.0.0/16,"(23679, 4800, 174, 10886, 27)"
61928,1.2.0.0/16,"(52468, 174, 10886, 27)"
206662,1.2.0.0/16,"(3257, 10886, 27)"
211096,1.2.0.0/16,"(8758, 3303, 3257, 10886, 27)"
40638,1.2.0.0/16,"(3257, 10886, 27)"
270739,1.2.0.0/16,"(269595, 61568, 174, 10886, 27)"
15052,1.2.0.0/16,"(852, 174, 10886, 27)"
211552,1.2.0.0/16,"(3356, 2152, 25)"
41094,1.2.0.0/16,"(1267, 6762, 3257, 10886, 27)"
52979,1.2.0.0/16,"(52554, 3356, 2152, 25)"
393895,1.2.0.0/16,"(286, 10886, 27)"
41579,1.2.0.0/16,"(19551, 174, 10886, 27)"
39293,1.2.0.0/16,"(12389, 174, 10886, 27)"
73,1.2.0.0/16,"(101, 2152, 25)"
270016,1.2.0.0/16,"(52468, 174, 10886, 27)"
14329,1.2.0.0/16,"(701, 3257, 10886, 27)"
212136,1.2.0.0/16,"(9002, 3257, 10886, 27)"
41678,1.2.0.0/16,"(174, 10886, 27)"
394479,1.2.0.0/16,"(286, 10886, 27)"
12663,1.2.0.0/16,"(1273, 3257, 10886, 27)"
268350,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
399051,1.2.0.0/16,"(63296, 6461, 10886, 27)"
138995,1.2.0.0/16,"(174, 10886, 27)"
53766,1.2.0.0/16,"(174, 10886, 27)"
394682,1.2.0.0/16,"(286, 10886, 27)"
57195,1.2.0.0/16,"(1257, 3356, 2152, 25)"
398111,1.2.0.0/16,"(7018, 3257, 10886, 27)"
142424,1.2.0.0/16,"(4775, 174, 10886, 27)"
270455,1.2.0.0/16,"(271253, 6762, 3257, 10886, 27)"
18197,1.2.0.0/16,"(7470, 38082, 3356, 2152, 25)"
63321,1.2.0.0/16,"(6461, 10886, 27)"
399665,1.2.0.0/16,"(3356, 2152, 25)"
1423,1.2.0.0/16,"(174, 10886, 27)"
395730,1.2.0.0/16,"(286, 10886, 27)"
43404,1.2.0.0/16,"(12389, 174, 10886, 27)"
396205,1.2.0.0/16,"(286, 10886, 27)"
22961,1.2.0.0/16,"(174, 10886, 27)"
23471,1.2.0.0/16,"(174, 10886, 27)"
60942,1.2.0.0/16,"(8359, 1299, 10886, 27)"
401858,1.2.0.0/16,"(7018, 3257, 10886, 27)"
141338,1.2.0.0/16,"(136284, 9583, 174, 10886, 27)"
56109,1.2.0.0/16,"(45352, 174, 10886, 27)"
397025,1.2.0.0/16,"(286, 10886, 27)"
18638,1.2.0.0/16,"(6461, 10886, 27)"
15209,1.2.0.0/16,"(3356, 2152, 25)"
270896,1.2.0.0/16,"(53181, 3356, 2152, 25)"
23629,1.2.0.0/16,"(2518, 174, 10886, 27)"
397183,1.2.0.0/16,"(286, 10886, 27)"
141617,1.2.0.0/16,"(4787, 38158, 1299, 10886, 27)"
56388,1.2.0.0/16,"(174, 10886, 27)"
397304,1.2.0.0/16,"(286, 10886, 27)"
24088,1.2.0.0/16,"(1299, 10886, 27)"
3379,1.2.0.0/16,"(3356, 2152, 25)"
40451,1.2.0.0/16,"(209, 3257, 10886, 27)"
210909,1.2.0.0/16,"(1299, 10886, 27)"
24173,1.2.0.0/16,"(3356, 2152, 25)"
44926,1.2.0.0/16,"(286, 10886, 27)"
56811,1.2.0.0/16,"(13335, 2152, 25)"
142040,1.2.0.0/16,"(21859, 2152, 25)"
397727,1.2.0.0/16,"(286, 10886, 27)"
61383,1.2.0.0/16,"(8492, 31500, 6762, 3257, 10886, 27)"
24261,1.2.0.0/16,"(9351, 2516, 2152, 25)"
45014,1.2.0.0/16,"(174, 10886, 27)"
57026,1.2.0.0/16,"(9049, 1299, 10886, 27)"
397942,1.2.0.0/16,"(286, 10886, 27)"
271813,1.2.0.0/16,"(264628, 6762, 3257, 10886, 27)"
398240,1.2.0.0/16,"(286, 10886, 27)"
272111,1.2.0.0/16,"(12252, 174, 10886, 27)"
57508,1.2.0.0/16,"(44735, 1299, 10886, 27)"
398424,1.2.0.0/16,"(286, 10886, 27)"
4270,1.2.0.0/16,"(3356, 2152, 25)"
46313,1.2.0.0/16,"(3356, 2152, 25)"
57661,1.2.0.0/16,"(35598, 174, 10886, 27)"
398577,1.2.0.0/16,"(286, 10886, 27)"
398712,1.2.0.0/16,"(286, 10886, 27)"
20325,1.2.0.0/16,"(7018, 3257, 10886, 27)"
25210,1.2.0.0/16,"(3326, 174, 10886, 27)"
398764,1.2.0.0/16,"(286, 10886, 27)"
398809,1.2.0.0/16,"(286, 10886, 27)"
25279,1.2.0.0/16,"(2914, 3257, 10886, 27)"
151408,1.2.0.0/16,"(135607, 15412, 6762, 3257, 10886, 27)"
398833,1.2.0.0/16,"(286, 10886, 27)"
25511,1.2.0.0/16,"(1299, 10886, 27)"
58149,1.2.0.0/16,"(3320, 3257, 10886, 27)"
399065,1.2.0.0/16,"(286, 10886, 27)"
62721,1.2.0.0/16,"(6461, 10886, 27)"
5385,1.2.0.0/16,"(1299, 10886, 27)"
26138,1.2.0.0/16,"(812, 174, 10886, 27)"
399692,1.2.0.0/16,"(286, 10886, 27)"
5405,1.2.0.0/16,"(1299, 10886, 27)"
212935,1.2.0.0/16,"(174, 10886, 27)"
399712,1.2.0.0/16,"(286, 10886, 27)"
63368,1.2.0.0/16,"(6939, 2152, 25)"
400202,1.2.0.0/16,"(286, 10886, 27)"
274073,1.2.0.0/16,"(7004, 12956, 3257, 10886, 27)"
59776,1.2.0.0/16,"(6830, 3257, 10886, 27)"
400692,1.2.0.0/16,"(286, 10886, 27)"
37363,1.2.0.0/16,"(3741, 174, 10886, 27)"
207821,1.2.0.0/16,"(1299, 10886, 27)"
62550,1.2.0.0/16,"(174, 10886, 27)"
398894,1.2.0.0/16,"(27364, 1299, 10886, 27)"
291,1.2.0.0/16,"(293, 10886, 27)"
210506,1.2.0.0/16,"(62081, 174, 10886, 27)"
270081,1.2.0.0/16,"(3132, 174, 10886, 27)"
17823,1.2.0.0/16,"(45629, 3356, 2152, 25)"
400782,1.2.0.0/16,"(22442, 174, 10886, 27)"
59866,1.2.0.0/16,"(15994, 3356, 2152, 25)"
396210,1.2.0.0/16,"(7018, 3257, 10886, 27)"
292,1.2.0.0/16,"(293, 10886, 27)"
21130,1.2.0.0/16,"(174, 10886, 27)"
3152,1.2.0.0/16,"(293, 10886, 27)"
142044,1.2.0.0/16,"(150748, 174, 10886, 27)"
397731,1.2.0.0/16,"(174, 10886, 27)"
3424,1.2.0.0/16,"(293, 10886, 27)"
3425,1.2.0.0/16,"(293, 10886, 27)"
273220,1.2.0.0/16,"(174, 10886, 27)"
3562,1.2.0.0/16,"(293, 10886, 27)"
215635,1.2.0.0/16,"(286, 10886, 27)"
45177,1.2.0.0/16,"(2914, 3257, 10886, 27)"
3671,1.2.0.0/16,"(293, 10886, 27)"
25011,1.2.0.0/16,"(1764, 174, 10886, 27)"
22968,1.2.0.0/16,"(600, 3356, 2152, 25)"
139016,1.2.0.0/16,"(58768, 58717, 6762, 3257, 10886, 27)"
394703,1.2.0.0/16,"(14735, 174, 10886, 27)"
53787,1.2.0.0/16,"(701, 3257, 10886, 27)"
8315,1.2.0.0/16,"(1299, 10886, 27)"
264002,1.2.0.0/16,"(52551, 22381, 174, 10886, 27)"
270564,1.2.0.0/16,"(21574, 174, 10886, 27)"
14877,1.2.0.0/16,"(11164, 2152, 25)"
141006,1.2.0.0/16,"(4134, 3257, 10886, 27)"
11448,1.2.0.0/16,"(174, 10886, 27)"
267135,1.2.0.0/16,"(262494, 7195, 174, 10886, 27)"
16411,1.2.0.0/16,"(293, 10886, 27)"
53882,1.2.0.0/16,"(33660, 3356, 2152, 25)"
394798,1.2.0.0/16,"(33491, 3356, 2152, 25)"
61340,1.2.0.0/16,"(6667, 174, 10886, 27)"
141997,1.2.0.0/16,"(58717, 6762, 3257, 10886, 27)"
397684,1.2.0.0/16,"(3356, 2152, 25)"
19834,1.2.0.0/16,"(3356, 2152, 25)"
19627,1.2.0.0/16,"(174, 10886, 27)"
210838,1.2.0.0/16,"(203214, 6762, 3257, 10886, 27)"
40380,1.2.0.0/16,"(701, 3257, 10886, 27)"
29263,1.2.0.0/16,"(32787, 6762, 3257, 10886, 27)"
36288,1.2.0.0/16,"(293, 10886, 27)"
204460,1.2.0.0/16,"(6461, 10886, 27)"
209236,1.2.0.0/16,"(1257, 3356, 2152, 25)"
38778,1.2.0.0/16,"(45147, 174, 10886, 27)"
45437,1.2.0.0/16,"(1299, 10886, 27)"
36573,1.2.0.0/16,"(701, 3257, 10886, 27)"
33544,1.2.0.0/16,"(174, 10886, 27)"
31875,1.2.0.0/16,"(174, 10886, 27)"
27523,1.2.0.0/16,"(13737, 174, 10886, 27)"
197981,1.2.0.0/16,"(3356, 2152, 25)"
29809,1.2.0.0/16,"(7018, 3257, 10886, 27)"
262963,1.2.0.0/16,"(10429, 3356, 2152, 25)"
7276,1.2.0.0/16,"(302, 1299, 10886, 27)"
33563,1.2.0.0/16,"(3356, 2152, 25)"
25545,1.2.0.0/16,"(1299, 10886, 27)"
212822,1.2.0.0/16,"(12552, 1299, 10886, 27)"
210536,1.2.0.0/16,"(16302, 174, 10886, 27)"
210217,1.2.0.0/16,"(13045, 1299, 10886, 27)"
39759,1.2.0.0/16,"(1267, 6762, 3257, 10886, 27)"
12355,1.2.0.0/16,"(3257, 10886, 27)"
268042,1.2.0.0/16,"(1031, 174, 10886, 27)"
138484,1.2.0.0/16,"(1221, 3356, 2152, 25)"
394171,1.2.0.0/16,"(3356, 2152, 25)"
205783,1.2.0.0/16,"(701, 3257, 10886, 27)"
21080,1.2.0.0/16,"(1299, 10886, 27)"
63123,1.2.0.0/16,"(3356, 2152, 25)"
17651,1.2.0.0/16,"(17408, 6939, 2152, 25)"
273338,1.2.0.0/16,"(4230, 6762, 3257, 10886, 27)"
62586,1.2.0.0/16,"(174, 10886, 27)"
272801,1.2.0.0/16,"(27843, 3356, 2152, 25)"
207859,1.2.0.0/16,"(3216, 174, 10886, 27)"
21082,1.2.0.0/16,"(174, 10886, 27)"
270126,1.2.0.0/16,"(174, 10886, 27)"
17868,1.2.0.0/16,"(9318, 2152, 25)"
37414,1.2.0.0/16,"(33763, 174, 10886, 27)"
207872,1.2.0.0/16,"(8728, 174, 10886, 27)"
266098,1.2.0.0/16,"(52965, 3356, 2152, 25)"
10411,1.2.0.0/16,"(174, 10886, 27)"
31164,1.2.0.0/16,"(8220, 2152, 25)"
62610,1.2.0.0/16,"(21859, 2152, 25)"
58038,1.2.0.0/16,"(34279, 1299, 10886, 27)"
398954,1.2.0.0/16,"(394284, 174, 10886, 27)"
207881,1.2.0.0/16,"(174, 10886, 27)"
62611,1.2.0.0/16,"(174, 10886, 27)"
37425,1.2.0.0/16,"(174, 10886, 27)"
207883,1.2.0.0/16,"(3216, 174, 10886, 27)"
270142,1.2.0.0/16,"(174, 10886, 27)"
42396,1.2.0.0/16,"(35320, 174, 10886, 27)"
21110,1.2.0.0/16,"(19905, 3257, 10886, 27)"
58581,1.2.0.0/16,"(38017, 58656, 3223, 6762, 3257, 10886, 27)"
399497,1.2.0.0/16,"(6461, 10886, 27)"
62624,1.2.0.0/16,"(174, 10886, 27)"
62629,1.2.0.0/16,"(174, 10886, 27)"
41876,1.2.0.0/16,"(174, 10886, 27)"
40127,1.2.0.0/16,"(1742, 174, 10886, 27)"
210585,1.2.0.0/16,"(8881, 174, 10886, 27)"
57578,1.2.0.0/16,"(56630, 174, 10886, 27)"
138235,1.2.0.0/16,"(18229, 9498, 3356, 2152, 25)"
53006,1.2.0.0/16,"(16735, 3356, 2152, 25)"
393922,1.2.0.0/16,"(3356, 2152, 25)"
397351,1.2.0.0/16,"(11427, 7843, 2152, 25)"
56435,1.2.0.0/16,"(9002, 3257, 10886, 27)"
141664,1.2.0.0/16,"(7713, 3356, 2152, 25)"
207283,1.2.0.0/16,"(39686, 3257, 10886, 27)"
36825,1.2.0.0/16,"(6461, 10886, 27)"
566,1.2.0.0/16,"(376, 174, 10886, 27)"
63065,1.2.0.0/16,"(6461, 10886, 27)"
21022,1.2.0.0/16,"(8708, 174, 10886, 27)"
42312,1.2.0.0/16,"(174, 10886, 27)"
806,1.2.0.0/16,"(376, 174, 10886, 27)"
266719,1.2.0.0/16,"(262197, 3356, 2152, 25)"
11032,1.2.0.0/16,"(376, 174, 10886, 27)"
263290,1.2.0.0/16,"(269194, 3356, 2152, 25)"
13942,1.2.0.0/16,"(376, 174, 10886, 27)"
2200,1.2.0.0/16,"(174, 10886, 27)"
22953,1.2.0.0/16,"(376, 174, 10886, 27)"
32555,1.2.0.0/16,"(376, 174, 10886, 27)"
1115,1.2.0.0/16,"(15695, 174, 10886, 27)"
268444,1.2.0.0/16,"(28308, 3356, 2152, 25)"
12757,1.2.0.0/16,"(1257, 3356, 2152, 25)"
394573,1.2.0.0/16,"(22637, 6461, 10886, 27)"
53657,1.2.0.0/16,"(11351, 7843, 2152, 25)"
138886,1.2.0.0/16,"(4800, 174, 10886, 27)"
33510,1.2.0.0/16,"(376, 174, 10886, 27)"
204060,1.2.0.0/16,"(41160, 12874, 6762, 3257, 10886, 27)"
33602,1.2.0.0/16,"(376, 174, 10886, 27)"
139835,1.2.0.0/16,"(58656, 3223, 6762, 3257, 10886, 27)"
54606,1.2.0.0/16,"(376, 174, 10886, 27)"
200031,1.2.0.0/16,"(174, 10886, 27)"
202317,1.2.0.0/16,"(196695, 9002, 3257, 10886, 27)"
31859,1.2.0.0/16,"(6300, 174, 10886, 27)"
6508,1.2.0.0/16,"(286, 10886, 27)"
400815,1.2.0.0/16,"(376, 174, 10886, 27)"
64471,1.2.0.0/16,"(8708, 174, 10886, 27)"
21151,1.2.0.0/16,"(199995, 3356, 2152, 25)"
273409,1.2.0.0/16,"(16735, 3356, 2152, 25)"
21449,1.2.0.0/16,"(513, 174, 10886, 27)"
25152,1.2.0.0/16,"(6461, 10886, 27)"
263744,1.2.0.0/16,"(286, 10886, 27)"
8057,1.2.0.0/16,"(174, 10886, 27)"
28810,1.2.0.0/16,"(513, 174, 10886, 27)"
26524,1.2.0.0/16,"(3356, 2152, 25)"
133980,1.2.0.0/16,"(133676, 9498, 3356, 2152, 25)"
48751,1.2.0.0/16,"(513, 174, 10886, 27)"
142346,1.2.0.0/16,"(45147, 174, 10886, 27)"
398033,1.2.0.0/16,"(701, 3257, 10886, 27)"
271904,1.2.0.0/16,"(394684, 174, 10886, 27)"
45735,1.2.0.0/16,"(174, 10886, 27)"
4229,1.2.0.0/16,"(1299, 10886, 27)"
399808,1.2.0.0/16,"(174, 10886, 27)"
63464,1.2.0.0/16,"(3356, 2152, 25)"
5501,1.2.0.0/16,"(680, 1299, 10886, 27)"
47544,1.2.0.0/16,"(42739, 174, 10886, 27)"
135126,1.2.0.0/16,"(174, 10886, 27)"
49897,1.2.0.0/16,"(2854, 1299, 10886, 27)"
264078,1.2.0.0/16,"(52554, 3356, 2152, 25)"
8391,1.2.0.0/16,"(8881, 174, 10886, 27)"
268140,1.2.0.0/16,"(53181, 3356, 2152, 25)"
12453,1.2.0.0/16,"(1299, 10886, 27)"
395412,1.2.0.0/16,"(1299, 10886, 27)"
54496,1.2.0.0/16,"(46562, 174, 10886, 27)"
17984,1.2.0.0/16,"(1299, 10886, 27)"
329179,1.2.0.0/16,"(8346, 6762, 3257, 10886, 27)"
39100,1.2.0.0/16,"(12480, 174, 10886, 27)"
134968,1.2.0.0/16,"(58717, 6762, 3257, 10886, 27)"
49739,1.2.0.0/16,"(3209, 3356, 2152, 25)"
48596,1.2.0.0/16,"(6939, 2152, 25)"
133825,1.2.0.0/16,"(7713, 3356, 2152, 25)"
208992,1.2.0.0/16,"(1299, 10886, 27)"
212522,1.2.0.0/16,"(47147, 1299, 10886, 27)"
5538,1.2.0.0/16,"(174, 10886, 27)"
47581,1.2.0.0/16,"(8757, 1299, 10886, 27)"
42610,1.2.0.0/16,"(1299, 10886, 27)"
213068,1.2.0.0/16,"(9136, 3356, 2152, 25)"
208363,1.2.0.0/16,"(174, 10886, 27)"
37905,1.2.0.0/16,"(2497, 3257, 10886, 27)"
35619,1.2.0.0/16,"(17378, 174, 10886, 27)"
206077,1.2.0.0/16,"(8903, 3257, 10886, 27)"
272839,1.2.0.0/16,"(10834, 12956, 3257, 10886, 27)"
17152,1.2.0.0/16,"(557, 11164, 2152, 25)"
39166,1.2.0.0/16,"(3303, 3257, 10886, 27)"
209624,1.2.0.0/16,"(6762, 3257, 10886, 27)"
22847,1.2.0.0/16,"(557, 11164, 2152, 25)"
204737,1.2.0.0/16,"(57112, 174, 10886, 27)"
34279,1.2.0.0/16,"(1299, 10886, 27)"
395948,1.2.0.0/16,"(174, 10886, 27)"
55032,1.2.0.0/16,"(2152, 25)"
17352,1.2.0.0/16,"(17378, 174, 10886, 27)"
273039,1.2.0.0/16,"(174, 10886, 27)"
3250,1.2.0.0/16,"(13030, 1299, 10886, 27)"
45293,1.2.0.0/16,"(4761, 174, 10886, 27)"
196750,1.2.0.0/16,"(35598, 174, 10886, 27)"
26292,1.2.0.0/16,"(174, 10886, 27)"
5539,1.2.0.0/16,"(1299, 10886, 27)"
22359,1.2.0.0/16,"(174, 10886, 27)"
395913,1.2.0.0/16,"(812, 174, 10886, 27)"
27414,1.2.0.0/16,"(3356, 2152, 25)"
6661,1.2.0.0/16,"(6939, 2152, 25)"
7342,1.2.0.0/16,"(2152, 25)"
48242,1.2.0.0/16,"(8708, 174, 10886, 27)"
133471,1.2.0.0/16,"(3758, 7473, 3356, 2152, 25)"
198763,1.2.0.0/16,"(198089, 50673, 6762, 3257, 10886, 27)"
7552,1.2.0.0/16,"(3356, 2152, 25)"
263989,1.2.0.0/16,"(14840, 6762, 3257, 10886, 27)"
8302,1.2.0.0/16,"(1299, 10886, 27)"
199083,1.2.0.0/16,"(8220, 2152, 25)"
10158,1.2.0.0/16,"(1299, 10886, 27)"
199078,1.2.0.0/16,"(3216, 174, 10886, 27)"
33054,1.2.0.0/16,"(701, 3257, 10886, 27)"
267988,1.2.0.0/16,"(11432, 10429, 3356, 2152, 25)"
12301,1.2.0.0/16,"(1299, 10886, 27)"
1821,1.2.0.0/16,"(3356, 2152, 25)"
396128,1.2.0.0/16,"(1968, 174, 10886, 27)"
17741,1.2.0.0/16,"(7545, 3356, 2152, 25)"
59784,1.2.0.0/16,"(8708, 174, 10886, 27)"
267999,1.2.0.0/16,"(52965, 3356, 2152, 25)"
12312,1.2.0.0/16,"(1299, 10886, 27)"
199271,1.2.0.0/16,"(8220, 2152, 25)"
268181,1.2.0.0/16,"(52965, 3356, 2152, 25)"
12494,1.2.0.0/16,"(3216, 174, 10886, 27)"
264752,1.2.0.0/16,"(7303, 3257, 10886, 27)"
268809,1.2.0.0/16,"(271387, 14840, 6762, 3257, 10886, 27)"
13122,1.2.0.0/16,"(1299, 10886, 27)"
271143,1.2.0.0/16,"(52941, 3356, 2152, 25)"
15456,1.2.0.0/16,"(1299, 10886, 27)"
138156,1.2.0.0/16,"(45629, 3356, 2152, 25)"
52927,1.2.0.0/16,"(2914, 3257, 10886, 27)"
393843,1.2.0.0/16,"(7018, 3257, 10886, 27)"
271581,1.2.0.0/16,"(264275, 8167, 3356, 2152, 25)"
15894,1.2.0.0/16,"(3320, 3257, 10886, 27)"
25960,1.2.0.0/16,"(174, 10886, 27)"
131942,1.2.0.0/16,"(2518, 174, 10886, 27)"
46713,1.2.0.0/16,"(3356, 2152, 25)"
4670,1.2.0.0/16,"(3786, 2152, 25)"
34400,1.2.0.0/16,"(35819, 3356, 2152, 25)"
204858,1.2.0.0/16,"(6939, 2152, 25)"
46959,1.2.0.0/16,"(852, 174, 10886, 27)"
26206,1.2.0.0/16,"(26806, 6939, 2152, 25)"
271413,1.2.0.0/16,"(264014, 21574, 174, 10886, 27)"
15726,1.2.0.0/16,"(8220, 2152, 25)"
18103,1.2.0.0/16,"(7713, 3356, 2152, 25)"
270361,1.2.0.0/16,"(52468, 174, 10886, 27)"
207410,1.2.0.0/16,"(174, 10886, 27)"
10360,1.2.0.0/16,"(3356, 2152, 25)"
137632,1.2.0.0/16,"(9583, 174, 10886, 27)"
393319,1.2.0.0/16,"(174, 10886, 27)"
23756,1.2.0.0/16,"(7713, 3356, 2152, 25)"
3136,1.2.0.0/16,"(13335, 2152, 25)"
23889,1.2.0.0/16,"(3356, 2152, 25)"
24204,1.2.0.0/16,"(7713, 3356, 2152, 25)"
150333,1.2.0.0/16,"(4826, 1299, 10886, 27)"
25021,1.2.0.0/16,"(559, 1299, 10886, 27)"
4675,1.2.0.0/16,"(2519, 174, 10886, 27)"
46718,1.2.0.0/16,"(3356, 2152, 25)"
25428,1.2.0.0/16,"(6848, 3356, 2152, 25)"
4725,1.2.0.0/16,"(2914, 3257, 10886, 27)"
25478,1.2.0.0/16,"(1299, 10886, 27)"
7312,1.2.0.0/16,"(7992, 174, 10886, 27)"
262999,1.2.0.0/16,"(1031, 174, 10886, 27)"
53252,1.2.0.0/16,"(209, 3257, 10886, 27)"
138481,1.2.0.0/16,"(8220, 2152, 25)"
41879,1.2.0.0/16,"(15836, 43289, 6762, 3257, 10886, 27)"
212337,1.2.0.0/16,"(3329, 6762, 3257, 10886, 27)"
25560,1.2.0.0/16,"(2914, 3257, 10886, 27)"
4828,1.2.0.0/16,"(703, 3356, 2152, 25)"
25581,1.2.0.0/16,"(3356, 2152, 25)"
154137,1.2.0.0/16,"(4755, 6453, 3257, 10886, 27)"
28701,1.2.0.0/16,"(3356, 2152, 25)"
28801,1.2.0.0/16,"(8220, 2152, 25)"
153526,1.2.0.0/16,"(2914, 3257, 10886, 27)"
264338,1.2.0.0/16,"(262773, 52554, 3356, 2152, 25)"
8651,1.2.0.0/16,"(1299, 10886, 27)"
199862,1.2.0.0/16,"(3216, 174, 10886, 27)"
29404,1.2.0.0/16,"(6939, 2152, 25)"
51519,1.2.0.0/16,"(39351, 174, 10886, 27)"
201224,1.2.0.0/16,"(3216, 174, 10886, 27)"
30766,1.2.0.0/16,"(1299, 10886, 27)"
28480,1.2.0.0/16,"(11888, 3356, 2152, 25)"
198938,1.2.0.0/16,"(44814, 57344, 6762, 3257, 10886, 27)"
270139,1.2.0.0/16,"(265535, 3356, 2152, 25)"
14452,1.2.0.0/16,"(174, 10886, 27)"
11023,1.2.0.0/16,"(174, 10886, 27)"
266710,1.2.0.0/16,"(7303, 3257, 10886, 27)"
35205,1.2.0.0/16,"(58243, 174, 10886, 27)"
203377,1.2.0.0/16,"(9121, 3356, 2152, 25)"
14505,1.2.0.0/16,"(3356, 2152, 25)"
201282,1.2.0.0/16,"(3216, 174, 10886, 27)"
205716,1.2.0.0/16,"(41327, 1299, 10886, 27)"
35258,1.2.0.0/16,"(1299, 10886, 27)"
206245,1.2.0.0/16,"(174, 10886, 27)"
35787,1.2.0.0/16,"(1299, 10886, 27)"
35805,1.2.0.0/16,"(1299, 10886, 27)"
33519,1.2.0.0/16,"(174, 10886, 27)"
203977,1.2.0.0/16,"(62081, 174, 10886, 27)"
34722,1.2.0.0/16,"(15763, 3356, 2152, 25)"
205180,1.2.0.0/16,"(1257, 3356, 2152, 25)"
18403,1.2.0.0/16,"(1299, 10886, 27)"
60446,1.2.0.0/16,"(9121, 3356, 2152, 25)"
39156,1.2.0.0/16,"(1299, 10886, 27)"
199341,1.2.0.0/16,"(62081, 174, 10886, 27)"
197055,1.2.0.0/16,"(205132, 3223, 6762, 3257, 10886, 27)"
39637,1.2.0.0/16,"(8455, 1299, 10886, 27)"
53331,1.2.0.0/16,"(174, 10886, 27)"
394247,1.2.0.0/16,"(3356, 2152, 25)"
57903,1.2.0.0/16,"(6789, 3216, 174, 10886, 27)"
271340,1.2.0.0/16,"(52468, 174, 10886, 27)"
39835,1.2.0.0/16,"(6939, 2152, 25)"
208007,1.2.0.0/16,"(9051, 19905, 3257, 10886, 27)"
211308,1.2.0.0/16,"(174, 10886, 27)"
40850,1.2.0.0/16,"(1031, 174, 10886, 27)"
34760,1.2.0.0/16,"(35699, 174, 10886, 27)"
205218,1.2.0.0/16,"(559, 1299, 10886, 27)"
53160,1.2.0.0/16,"(52468, 174, 10886, 27)"
